permalink,name,entity_type,category_code,raised_amount_usd,funded_at,funding_round_type,status,country_code,state_code,region,city
/company/accept-software,Accept Software,Company,software,1055000,9/16/2005,series-a,acquired,USA,CA,SF Bay,santa clara
/company/accept-software,Accept Software,Company,software,4250000,7/27/2006,venture,acquired,USA,CA,SF Bay,santa clara
/company/accept-software,Accept Software,Company,software,3000000,12/14/2010,series-c+,acquired,USA,CA,SF Bay,santa clara
/company/accera,Accera,Company,biotech,35000000,11/12/2008,series-c+,unknown,USA,CO,Denver,broomfield
/company/accera,Accera,Company,biotech,3050000,6/1/2004,series-a,unknown,USA,CO,Denver,broomfield
/company/accera,Accera,Company,biotech,7500000,10/6/2006,series-b,unknown,USA,CO,Denver,broomfield
/company/accera,Accera,Company,biotech,5000000,8/1/2008,venture,unknown,USA,CO,Denver,broomfield
/company/accera,Accera,Company,biotech,11000000,1/3/2011,series-c+,unknown,USA,CO,Denver,broomfield
/company/accera,Accera,Company,biotech,69081610,5/7/2013,venture,unknown,USA,CO,Denver,broomfield
/company/accertify,Accertify,Company,security,4000000,6/3/2008,series-a,acquired,USA,IL,Chicago,itasca
/company/accertify,Accertify,Company,security,700000,5/4/2010,venture,acquired,USA,IL,Chicago,itasca
/company/access-360-media,Access 360 Media,Company,advertising,8000000,10/29/2008,series-b,unknown,USA,CA,Los Angeles,los angeles
/company/access-360-media,Access 360 Media,Company,advertising,12000000,1/5/2011,series-c+,unknown,USA,CA,Los Angeles,los angeles
/company/access-closure,Access Closure,Company,other,9999998,3/3/2010,venture,unknown,USA,CA,SF Bay,mountain view
/company/access-intelligence,Access Intelligence,Company,enterprise,2890000,7/1/2009,venture,unknown,USA,MD,Washington DC,rockville
/company/access-intelligence,Access Intelligence,Company,enterprise,4490000,3/1/2010,venture,unknown,USA,MD,Washington DC,rockville
/company/access-media-3,Access Media 3,Company,NULL,30000000,2/9/2012,venture,unknown,USA,IL,Oakbrook,oakbrook
/company/access-mediquip,Access MediQuip,Company,software,46900000,1/13/2013,private-equity,unknown,USA,FL,Orlando,lake mary
/company/access-mobile,access mobile,Company,software,112500,6/26/2013,angel,unknown,USA,CO,Denver,denver
/company/access-northeast,Access Northeast,Company,network_hosting,1999998,11/23/2009,venture,unknown,USA,MA,Boston,marlborough
/company/access-scientific,Access Scientific,Company,hardware,10000000,6/9/2011,venture,unknown,USA,CA,San Diego,san diego
/company/accessdata,AccessData,Company,software,20000000,3/15/2013,private-equity,unknown,USA,UT,Salt Lake City,lindon
/company/accessdata,AccessData,Company,software,25000000,3/15/2013,other,unknown,USA,UT,Salt Lake City,lindon
/company/accessdna,Inherited Health,Company,web,670000,8/1/2009,angel,unknown,USA,CA,Los Angeles,los angeles
/company/accessdna,Inherited Health,Company,web,485000,1/1/2008,angel,unknown,USA,CA,Los Angeles,los angeles
/company/accion-international,Accion,Company,NULL,1000000,12/7/2011,venture,unknown,USA,MA,Boston,boston
/company/accion-international,Accion,Company,NULL,22000000,6/26/2012,venture,unknown,USA,MA,Boston,boston
/company/accipiter-systems,Accipiter Systems,Company,software,3827799,6/5/2013,venture,unknown,USA,PA,Pittsburg,wexford
/company/acclaimd,Acclaimd,Company,software,20000,6/1/2012,angel,unknown,USA,OH,Columbus,columbus
/company/acco-brands,Acco Brands,Company,other,10000000,2/1/2007,series-a,unknown,USA,IL,Chicago,lincolnshire
/company/acco-semiconductor,ACCO Semiconductor,Company,semiconductor,12191919,2/6/2013,series-c+,unknown,USA,CA,SF Bay,sunnyvale
/company/accordent-technologies,Accordent Technologies,Company,NULL,4000000,3/29/2006,series-a,acquired,USA,CA,Los Angeles,el segundo
/company/accountnow,AccountNow,Company,web,12750000,6/29/2007,series-c+,unknown,USA,CA,SF Bay,san ramon
/company/accountnow,AccountNow,Company,web,3500000,8/9/2004,series-a,unknown,USA,CA,SF Bay,san ramon
/company/accountnow,AccountNow,Company,web,5000000,3/13/2006,series-b,unknown,USA,CA,SF Bay,san ramon
/company/accountnow,AccountNow,Company,web,12822000,3/1/2008,venture,unknown,USA,CA,SF Bay,san ramon
/company/accruent-holdings,Accruent Holdings,Company,software,32000000,2/4/2010,venture,unknown,USA,CA,Los Angeles,santa monica
/company/accu-break-pharmaceuticals,Accu-Break Pharmaceuticals,Company,biotech,1000000,5/21/2013,angel,unknown,USA,FL,Fort Lauderdale,plantation
/company/accudial-pharmaceutical,Accudial Pharmaceutical,Company,biotech,2476019,5/30/2013,venture,unknown,USA,FL,Palm Beach,boca raton
/company/accudraft,AccuDraft,Company,software,650000,12/6/2006,series-a,unknown,USA,FL,Orlando,lake mary
/company/accumetrics,Accumetrics,Company,biotech,28800000,2/21/2008,series-c+,unknown,USA,CA,San Diego,san diego
/company/accumetrics,Accumetrics,Company,biotech,16600000,1/21/2010,series-c+,unknown,USA,CA,San Diego,san diego
/company/accumetrics,Accumetrics,Company,biotech,11567,5/16/2003,venture,unknown,USA,CA,San Diego,san diego
/company/accumetrics,Accumetrics,Company,biotech,13500000,7/1/2004,series-b,unknown,USA,CA,San Diego,san diego
/company/accumetrics,Accumetrics,Company,biotech,8250000,2/6/2006,series-c+,unknown,USA,CA,San Diego,san diego
/company/accumetrics,Accumetrics,Company,biotech,7000000,9/1/2010,venture,unknown,USA,CA,San Diego,san diego
/company/accumetrics,Accumetrics,Company,biotech,30478899,4/11/2013,other,unknown,USA,CA,San Diego,san diego
/company/accurate-group,Accurate Group,Company,other,10000000,1/8/2013,other,unknown,USA,NC,Charlotte,charlotte
/company/accurate-group,Accurate Group,Company,other,2000000,1/8/2013,venture,unknown,USA,NC,Charlotte,charlotte
/company/accurev,AccuRev,Company,software,2100000,3/7/2005,series-a,unknown,USA,MA,Boston,concord
/company/accuri-cytometers,Accuri Cytometers,Company,biotech,4000000,8/10/2009,series-c+,unknown,USA,MI,Detroit,ann arbor
/company/accuri-cytometers,Accuri Cytometers,Company,biotech,5000000,4/30/2007,series-b,unknown,USA,MI,Detroit,ann arbor
/company/accuri-cytometers,Accuri Cytometers,Company,biotech,100000,9/1/2007,angel,unknown,USA,MI,Detroit,ann arbor
/company/accuri-cytometers,Accuri Cytometers,Company,biotech,2000000,4/29/2008,venture,unknown,USA,MI,Detroit,ann arbor
/company/accuri-cytometers,Accuri Cytometers,Company,biotech,13000000,7/8/2008,series-c+,unknown,USA,MI,Detroit,ann arbor
/company/accuri-cytometers,Accuri Cytometers,Company,biotech,805000,3/1/2005,series-a,unknown,USA,MI,Detroit,ann arbor
/company/accuri-cytometers,Accuri Cytometers,Company,biotech,1750000,9/1/2005,venture,unknown,USA,MI,Detroit,ann arbor
/company/accuri-cytometers,Accuri Cytometers,Company,biotech,6000000,10/19/2010,series-c+,unknown,USA,MI,Detroit,ann arbor
/company/accuvein,AccuVein,Company,hardware,22500000,7/28/2011,series-b,unknown,USA,NY,Huntington,huntington
/company/ace-comm,ACE*COMM,Company,public_relations,2300000,3/31/2005,venture,unknown,USA,MD,Washington DC,gaithersburg
/company/ace-metrix,Ace Metrix,Company,advertising,6000000,12/16/2009,series-b,unknown,USA,CA,Los Angeles,el segundo
/company/ace-metrix,Ace Metrix,Company,advertising,1700000,11/23/2009,venture,unknown,USA,CA,Los Angeles,el segundo
/company/ace-metrix,Ace Metrix,Company,advertising,3000000,8/1/2008,series-a,unknown,USA,CA,Los Angeles,el segundo
/company/ace-metrix,Ace Metrix,Company,advertising,8000000,5/29/2012,series-c+,unknown,USA,CA,Los Angeles,el segundo
/company/acendi-interactive,Acendi Interactive,Company,security,2090000,1/9/2009,series-b,unknown,USA,CA,SF Bay,san francisco
/company/acera-surgical,Acera Surgical,Company,hardware,500000,6/5/2013,other,unknown,USA,MO,Saint Louis,saint louis
/company/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,Company,biotech,7250000,8/1/2009,series-a,unknown,USA,MA,Boston,boston
/company/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,Company,biotech,2000000,1/8/2010,series-a,unknown,USA,MA,Boston,boston
/company/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,Company,biotech,12400000,2/22/2011,series-b,unknown,USA,MA,Boston,boston
/company/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,Company,biotech,14600000,6/29/2011,series-b,unknown,USA,MA,Boston,boston
/company/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,Company,biotech,15000000,2/9/2012,venture,unknown,USA,MA,Boston,boston
/company/aceva-technologies,Aceva Technologies,Company,software,5280000,7/21/2005,series-c+,acquired,USA,CA,SF Bay,san mateo
/company/achaogen,Achaogen,Company,biotech,56000000,4/7/2010,series-c+,unknown,USA,CA,SF Bay,south san francisco
/company/achaogen,Achaogen,Company,biotech,26000000,10/10/2006,series-b,unknown,USA,CA,SF Bay,south san francisco
/company/achaogen,Achaogen,Company,biotech,18905707,3/22/2013,venture,unknown,USA,CA,SF Bay,south san francisco
/company/achates-power,Achates Power,Company,other,12100000,10/8/2009,series-a,unknown,USA,CA,San Diego,san diego
/company/achates-power,Achates Power,Company,other,19200000,1/11/2010,series-b,unknown,USA,CA,San Diego,san diego
/company/acheive-cca,Acheive CCA,Company,consulting,5000000,2/17/2009,venture,unknown,USA,IN,Evansville,evansville
/company/achieve-x,Achieve X,Company,web,150000,5/10/2010,angel,unknown,USA,PA,Philadelphia,conshohocken
/company/achieve3000,Achieve3000,Company,NULL,9000000,7/24/2007,venture,unknown,USA,NJ,Lakewood,lakewood
/company/achieveit-online,AchieveIt Online,Company,biotech,1500000,6/26/2013,series-a,unknown,USA,GA,Atlanta,atlanta
/company/achievers,Achievers,Company,software,4700000,7/31/2008,series-a,unknown,USA,CA,SF Bay,san francisco
/company/achievers,Achievers,Company,software,5922326,5/7/2009,series-b,unknown,USA,CA,SF Bay,san francisco
/company/achievers,Achievers,Company,software,14000000,9/19/2011,venture,unknown,USA,CA,SF Bay,san francisco
/company/achievers,Achievers,Company,software,24500000,9/28/2011,series-c+,unknown,USA,CA,SF Bay,san francisco
/company/achievo-r-corporation,Achievo(R) Corporation,Company,software,24000000,2/26/2007,series-b,unknown,USA,CA,SF Bay,san ramon
/company/achillion-pharmaceuticals,Achillion Pharmaceuticals,Company,biotech,50100000,8/18/2010,venture,ipo,USA,CT,New Haven,new haven
/company/achronix-semiconductor,Achronix Semiconductor,Company,hardware,25400000,1/23/2007,series-a,unknown,USA,CA,SF Bay,san jose
/company/achronix-semiconductor,Achronix Semiconductor,Company,hardware,52000000,10/15/2008,series-b,unknown,USA,CA,SF Bay,san jose
/company/achronix-semiconductor,Achronix Semiconductor,Company,hardware,45000000,3/1/2011,series-c+,unknown,USA,CA,SF Bay,san jose
/company/achronix-semiconductor,Achronix Semiconductor,Company,hardware,3533827,4/9/2013,other,unknown,USA,CA,SF Bay,san jose
/company/aciex-therapeutics,Aciex Therapeutics,Company,biotech,8000000,8/12/2011,venture,unknown,USA,MA,Boston,westborough
/company/acinion,Blackwave,Company,network_hosting,5000000,12/1/2006,series-a,acquired,USA,MA,Boston,acton
/company/acinion,Blackwave,Company,network_hosting,16000000,10/1/2007,series-b,acquired,USA,MA,Boston,acton
/company/acinion,Blackwave,Company,network_hosting,7000000,9/30/2009,series-c+,acquired,USA,MA,Boston,acton
/company/aclaris-therapeutics,Aclaris Therapeutics,Company,biotech,21000000,10/24/2012,series-a,unknown,USA,PA,Philadelphia,malvern
/company/aconex,Aconex,Company,software,85000000,9/23/2008,venture,unknown,USA,CA,SF Bay,san bruno
/company/acopia-networks,Acopia Networks,Company,NULL,20000000,6/19/2006,venture,acquired,USA,MA,Boston,lowell
/company/acopio,Acopio,Company,other,20000,4/1/2012,angel,unknown,USA,CA,California - Other,NULL
/company/acorns-grow,Acorns Grow,Company,software,1145200,5/20/2013,venture,unknown,USA,CA,Los Angeles,newport beach
/company/acoustic-technologies,Acoustic Technologies,Company,software,7974296,4/12/2013,venture,unknown,USA,AZ,Phoenix,mesa
/company/acquaintable,Acquaintable,Company,web,40000,1/7/2013,angel,unknown,USA,NY,New York,new york
/company/acquia,Acquia,Company,enterprise,7000000,12/1/2007,series-a,unknown,USA,MA,Boston,burlington
/company/acquia,Acquia,Company,enterprise,8000000,7/17/2009,series-b,unknown,USA,MA,Boston,burlington
/company/acquia,Acquia,Company,enterprise,8500000,11/1/2010,series-c+,unknown,USA,MA,Boston,burlington
/company/acquia,Acquia,Company,enterprise,15000000,7/20/2011,series-c+,unknown,USA,MA,Boston,burlington
/company/acquia,Acquia,Company,enterprise,30000000,11/30/2012,series-c+,unknown,USA,MA,Boston,burlington
/company/acrisure,Acrisure,Company,other,20000000,1/29/2010,venture,unknown,USA,MI,Grand Rapids,grand rapids
/company/acronis,Acronis,Company,software,11000000,1/1/2004,venture,unknown,USA,MA,Boston,burlington
/company/acsis,Acsis,Company,software,6000000,8/14/2006,venture,unknown,USA,NJ,Philadelphia,marlton
/company/act-biotech,ACT Biotech,Company,biotech,6567000,5/6/2008,series-a,unknown,USA,CA,SF Bay,san francisco
/company/act-biotech,ACT Biotech,Company,biotech,500000,10/14/2009,venture,unknown,USA,CA,SF Bay,san francisco
/company/act-biotech,ACT Biotech,Company,biotech,6242000,9/8/2008,series-a,unknown,USA,CA,SF Bay,san francisco
/company/act-biotech,ACT Biotech,Company,biotech,11671000,3/1/2009,series-a,unknown,USA,CA,SF Bay,san francisco
/company/act-on-software,Act-On Software,Company,software,4000000,11/15/2010,series-b,unknown,USA,OR,Portland,beaverton
/company/act-on-software,Act-On Software,Company,software,10000000,6/1/2011,series-c+,unknown,USA,OR,Portland,beaverton
/company/act-on-software,Act-On Software,Company,software,16000000,9/5/2012,series-c+,unknown,USA,OR,Portland,beaverton
/company/actacell,Actacell,Company,cleantech,5800000,7/22/2008,series-a,acquired,USA,TX,Austin,austin
/company/actacell,Actacell,Company,cleantech,1000000,11/10/2009,angel,acquired,USA,TX,Austin,austin
/company/actacell,Actacell,Company,cleantech,3000000,12/29/2010,other,acquired,USA,TX,Austin,austin
/company/actelis-networks,Actelis Networks,Company,network_hosting,22000000,1/1/2007,series-c+,unknown,USA,CA,SF Bay,fremont
/company/actelis-networks,Actelis Networks,Company,network_hosting,4700000,4/3/2009,venture,unknown,USA,CA,SF Bay,fremont
/company/actelis-networks,Actelis Networks,Company,network_hosting,15000000,4/2/2008,series-c+,unknown,USA,CA,SF Bay,fremont
/company/actelis-networks,Actelis Networks,Company,network_hosting,10000000,9/9/2009,venture,unknown,USA,CA,SF Bay,fremont
/company/actelis-networks,Actelis Networks,Company,network_hosting,4500000,3/2/2011,venture,unknown,USA,CA,SF Bay,fremont
/company/actelis-networks,Actelis Networks,Company,network_hosting,1416859,6/24/2013,venture,unknown,USA,CA,SF Bay,fremont
/company/actiance,Actiance,Company,software,15600000,9/11/2007,venture,unknown,USA,CA,SF Bay,belmont
/company/actifio,Actifio,Company,software,8000000,7/21/2010,series-a,unknown,USA,MA,Boston,waltham
/company/actifio,Actifio,Company,software,16000000,9/22/2010,series-b,unknown,USA,MA,Boston,waltham
/company/actifio,Actifio,Company,software,33500000,12/5/2011,series-c+,unknown,USA,MA,Boston,waltham
/company/actifio,Actifio,Company,software,50000000,3/6/2013,series-c+,unknown,USA,MA,Boston,waltham
/company/actimis-pharmaceuticals,Actimis Pharmaceuticals,Company,biotech,9600000,6/6/2008,venture,acquired,USA,CA,San Diego,san diego
/company/actimis-pharmaceuticals,Actimis Pharmaceuticals,Company,biotech,6000000,4/28/2005,series-a,acquired,USA,CA,San Diego,san diego
/company/actinium-pharmaceuticals,Actinium Pharmaceuticals,Company,biotech,5141450,12/31/2012,venture,unknown,USA,NY,New York,new york
/company/actinobac-biomed,Actinobac Biomed,Company,biotech,500000,3/20/2009,venture,unknown,USA,NJ,North Brunswick,north brunswick
/company/actinobac-biomed,Actinobac Biomed,Company,biotech,100000,2/21/2013,angel,unknown,USA,NJ,North Brunswick,north brunswick
/company/action-products-international,Action Products International,Company,consulting,10000000,5/10/2012,venture,unknown,USA,NY,New York,new york
/company/actionengine,Action Engine,Company,mobile,7700000,5/1/2000,series-a,acquired,USA,WA,Seattle,bellevue
/company/actionengine,Action Engine,Company,mobile,5000000,5/1/2002,series-b,acquired,USA,WA,Seattle,bellevue
/company/actionengine,Action Engine,Company,mobile,10000000,1/1/2005,series-c+,acquired,USA,WA,Seattle,bellevue
/company/actionengine,Action Engine,Company,mobile,15500000,3/1/2003,series-c+,acquired,USA,WA,Seattle,bellevue
/company/actionengine,Action Engine,Company,mobile,20000000,7/1/2007,series-c+,acquired,USA,WA,Seattle,bellevue
/company/activ-financial-systems,ACTIV Financial Systems,Company,software,25000000,1/20/2010,venture,unknown,USA,IL,Chicago,chicago
/company/activation-life,Activation Life,Company,biotech,40000,5/15/2013,angel,unknown,USA,MN,Minneapolis,bloomington
/company/active-endpoints,Active Endpoints,Company,enterprise,5000000,4/29/2009,series-b,unknown,USA,MA,Boston,waltham
/company/active-endpoints,Active Endpoints,Company,enterprise,6500000,8/1/2004,series-a,unknown,USA,MA,Boston,waltham
/company/active-endpoints,Active Endpoints,Company,enterprise,6000000,11/7/2005,series-b,unknown,USA,MA,Boston,waltham
/company/active-endpoints,Active Endpoints,Company,enterprise,5000000,12/1/2007,series-b,unknown,USA,MA,Boston,waltham
/company/active-optical-mems,Active Optical MEMS,Company,other,2000000,7/20/2007,series-b,unknown,USA,CA,SF Bay,fremont
/company/active-semi,Active-Semi,Company,semiconductor,6000000,6/15/2011,other,unknown,USA,TX,Dallas,allen
/company/active-storage,Active Storage,Company,enterprise,8000000,11/17/2009,series-a,unknown,USA,CA,Los Angeles,torrance
/company/activelifescientific,Active Life Scientific,Company,biotech,500000,5/16/2013,series-a,unknown,USA,CA,Santa Barbara,santa barbara
/company/activenetwork,ACTIVE Network,Company,software,200000,9/1/1999,angel,unknown,USA,CA,San Diego,san diego
/company/activenetwork,ACTIVE Network,Company,software,3000000,12/1/1999,other,unknown,USA,CA,San Diego,san diego
/company/activenetwork,ACTIVE Network,Company,software,15500000,12/1/1999,series-b,unknown,USA,CA,San Diego,san diego
